# TOPAS Version: 3.7
# Parameter File: main
# Results for scorer count
# Scored on surface: Patch/ZPlusSurface
# X in 50 bins of 0.0002 cm
# Y in 50 bins of 0.0002 cm
# Z in 1 bin  of 0.003 cm
# SurfaceTrackCount : Sum   
0, 0, 0, 8
0, 1, 0, 10
0, 2, 0, 4
0, 3, 0, 8
0, 4, 0, 7
0, 5, 0, 5
0, 6, 0, 10
0, 7, 0, 12
0, 8, 0, 9
0, 9, 0, 8
0, 10, 0, 3
0, 11, 0, 11
0, 12, 0, 2
0, 13, 0, 8
0, 14, 0, 5
0, 15, 0, 11
0, 16, 0, 6
0, 17, 0, 4
0, 18, 0, 7
0, 19, 0, 6
0, 20, 0, 8
0, 21, 0, 12
0, 22, 0, 10
0, 23, 0, 6
0, 24, 0, 6
0, 25, 0, 7
0, 26, 0, 8
0, 27, 0, 4
0, 28, 0, 3
0, 29, 0, 10
0, 30, 0, 11
0, 31, 0, 9
0, 32, 0, 7
0, 33, 0, 3
0, 34, 0, 4
0, 35, 0, 2
0, 36, 0, 5
0, 37, 0, 6
0, 38, 0, 5
0, 39, 0, 6
0, 40, 0, 2
0, 41, 0, 8
0, 42, 0, 11
0, 43, 0, 7
0, 44, 0, 7
0, 45, 0, 8
0, 46, 0, 7
0, 47, 0, 7
0, 48, 0, 6
0, 49, 0, 9
1, 0, 0, 6
1, 1, 0, 8
1, 2, 0, 8
1, 3, 0, 5
1, 4, 0, 10
1, 5, 0, 12
1, 6, 0, 4
1, 7, 0, 5
1, 8, 0, 6
1, 9, 0, 6
1, 10, 0, 3
1, 11, 0, 8
1, 12, 0, 3
1, 13, 0, 8
1, 14, 0, 5
1, 15, 0, 6
1, 16, 0, 6
1, 17, 0, 9
1, 18, 0, 10
1, 19, 0, 9
1, 20, 0, 8
1, 21, 0, 8
1, 22, 0, 7
1, 23, 0, 6
1, 24, 0, 5
1, 25, 0, 10
1, 26, 0, 8
1, 27, 0, 5
1, 28, 0, 7
1, 29, 0, 6
1, 30, 0, 8
1, 31, 0, 3
1, 32, 0, 6
1, 33, 0, 6
1, 34, 0, 5
1, 35, 0, 9
1, 36, 0, 4
1, 37, 0, 4
1, 38, 0, 10
1, 39, 0, 7
1, 40, 0, 8
1, 41, 0, 8
1, 42, 0, 3
1, 43, 0, 3
1, 44, 0, 10
1, 45, 0, 11
1, 46, 0, 8
1, 47, 0, 5
1, 48, 0, 1
1, 49, 0, 5
2, 0, 0, 6
2, 1, 0, 9
2, 2, 0, 9
2, 3, 0, 9
2, 4, 0, 7
2, 5, 0, 3
2, 6, 0, 4
2, 7, 0, 9
2, 8, 0, 4
2, 9, 0, 2
2, 10, 0, 14
2, 11, 0, 12
2, 12, 0, 8
2, 13, 0, 3
2, 14, 0, 7
2, 15, 0, 10
2, 16, 0, 4
2, 17, 0, 5
2, 18, 0, 8
2, 19, 0, 13
2, 20, 0, 7
2, 21, 0, 9
2, 22, 0, 6
2, 23, 0, 6
2, 24, 0, 7
2, 25, 0, 7
2, 26, 0, 2
2, 27, 0, 3
2, 28, 0, 7
2, 29, 0, 6
2, 30, 0, 5
2, 31, 0, 5
2, 32, 0, 3
2, 33, 0, 3
2, 34, 0, 6
2, 35, 0, 4
2, 36, 0, 3
2, 37, 0, 7
2, 38, 0, 12
2, 39, 0, 8
2, 40, 0, 9
2, 41, 0, 8
2, 42, 0, 9
2, 43, 0, 10
2, 44, 0, 2
2, 45, 0, 9
2, 46, 0, 4
2, 47, 0, 6
2, 48, 0, 7
2, 49, 0, 8
3, 0, 0, 7
3, 1, 0, 6
3, 2, 0, 7
3, 3, 0, 3
3, 4, 0, 6
3, 5, 0, 6
3, 6, 0, 5
3, 7, 0, 7
3, 8, 0, 8
3, 9, 0, 8
3, 10, 0, 8
3, 11, 0, 6
3, 12, 0, 9
3, 13, 0, 6
3, 14, 0, 7
3, 15, 0, 7
3, 16, 0, 7
3, 17, 0, 2
3, 18, 0, 4
3, 19, 0, 6
3, 20, 0, 8
3, 21, 0, 6
3, 22, 0, 7
3, 23, 0, 8
3, 24, 0, 3
3, 25, 0, 10
3, 26, 0, 5
3, 27, 0, 7
3, 28, 0, 5
3, 29, 0, 7
3, 30, 0, 8
3, 31, 0, 7
