# TOPAS Version: 3.7
# Parameter File: main
# Results for scorer count
# Scored on surface: Patch/ZPlusSurface
# X in 50 bins of 0.0002 cm
# Y in 50 bins of 0.0002 cm
# Z in 1 bin  of 0.003 cm
# SurfaceTrackCount : Sum   
0, 0, 0, 42
0, 1, 0, 46
0, 2, 0, 36
0, 3, 0, 47
0, 4, 0, 43
0, 5, 0, 44
0, 6, 0, 41
0, 7, 0, 45
0, 8, 0, 38
0, 9, 0, 43
0, 10, 0, 34
0, 11, 0, 54
0, 12, 0, 28
0, 13, 0, 38
0, 14, 0, 32
0, 15, 0, 42
0, 16, 0, 41
0, 17, 0, 45
0, 18, 0, 32
0, 19, 0, 43
0, 20, 0, 41
0, 21, 0, 40
0, 22, 0, 40
0, 23, 0, 37
0, 24, 0, 42
0, 25, 0, 38
0, 26, 0, 47
0, 27, 0, 47
0, 28, 0, 35
0, 29, 0, 44
0, 30, 0, 46
0, 31, 0, 48
0, 32, 0, 39
0, 33, 0, 33
0, 34, 0, 37
0, 35, 0, 51
0, 36, 0, 39
0, 37, 0, 43
0, 38, 0, 41
0, 39, 0, 37
0, 40, 0, 39
0, 41, 0, 33
0, 42, 0, 39
0, 43, 0, 41
0, 44, 0, 44
0, 45, 0, 48
0, 46, 0, 50
0, 47, 0, 40
0, 48, 0, 26
0, 49, 0, 38
1, 0, 0, 39
1, 1, 0, 46
1, 2, 0, 39
1, 3, 0, 47
1, 4, 0, 56
1, 5, 0, 44
1, 6, 0, 43
1, 7, 0, 42
1, 8, 0, 33
1, 9, 0, 40
1, 10, 0, 52
1, 11, 0, 44
1, 12, 0, 25
1, 13, 0, 44
1, 14, 0, 37
1, 15, 0, 37
1, 16, 0, 29
1, 17, 0, 28
1, 18, 0, 38
1, 19, 0, 48
1, 20, 0, 39
1, 21, 0, 48
1, 22, 0, 40
1, 23, 0, 34
1, 24, 0, 41
1, 25, 0, 50
1, 26, 0, 44
1, 27, 0, 42
1, 28, 0, 39
1, 29, 0, 43
1, 30, 0, 34
1, 31, 0, 34
1, 32, 0, 35
1, 33, 0, 38
1, 34, 0, 31
1, 35, 0, 38
1, 36, 0, 42
1, 37, 0, 41
1, 38, 0, 30
1, 39, 0, 37
1, 40, 0, 43
1, 41, 0, 38
1, 42, 0, 36
1, 43, 0, 34
1, 44, 0, 45
1, 45, 0, 43
1, 46, 0, 47
1, 47, 0, 33
1, 48, 0, 36
1, 49, 0, 55
2, 0, 0, 49
2, 1, 0, 39
2, 2, 0, 34
2, 3, 0, 45
2, 4, 0, 50
2, 5, 0, 43
2, 6, 0, 34
2, 7, 0, 40
2, 8, 0, 39
2, 9, 0, 40
2, 10, 0, 54
2, 11, 0, 55
2, 12, 0, 43
2, 13, 0, 33
2, 14, 0, 39
2, 15, 0, 43
2, 16, 0, 31
2, 17, 0, 36
2, 18, 0, 54
2, 19, 0, 43
2, 20, 0, 35
2, 21, 0, 39
2, 22, 0, 33
2, 23, 0, 56
2, 24, 0, 41
2, 25, 0, 35
2, 26, 0, 38
2, 27, 0, 36
2, 28, 0, 40
2, 29, 0, 37
2, 30, 0, 40
2, 31, 0, 34
2, 32, 0, 36
2, 33, 0, 40
2, 34, 0, 40
2, 35, 0, 35
2, 36, 0, 31
2, 37, 0, 44
2, 38, 0, 39
2, 39, 0, 35
2, 40, 0, 46
2, 41, 0, 43
2, 42, 0, 47
2, 43, 0, 36
2, 44, 0, 44
2, 45, 0, 52
2, 46, 0, 36
2, 47, 0, 28
2, 48, 0, 50
2, 49, 0, 39
3, 0, 0, 33
3, 1, 0, 39
3, 2, 0, 40
3, 3, 0, 43
3, 4, 0, 31
3, 5, 0, 43
3, 6, 0, 45
3, 7, 0, 43
3, 8, 0, 53
3, 9, 0, 46
3, 10, 0, 35
3, 11, 0, 43
3, 12, 0, 36
3, 13, 0, 33
3, 14, 0, 43
3, 15, 0, 43
3, 16, 0, 42
3, 17, 0, 26
3, 18, 0, 42
3, 19, 0, 37
3, 20, 0, 42
3, 21, 0, 34
3, 22, 0, 47
3, 23, 0, 41
3, 24, 0, 31
3, 25, 0, 40
3, 26, 0, 38
3, 27, 0, 44
3, 28, 0, 36
3, 29, 0, 38
3, 30, 0, 40
3, 31, 0, 50
3, 32, 0, 32
3, 33, 0, 36
3, 34, 0, 42
3, 35, 0, 42
3, 36, 0, 27
3, 37, 0, 45
3, 38, 0, 35
3, 39, 0, 51
3, 40, 0, 50
3, 41, 0, 41
3, 42, 0, 40
3, 43, 0, 47
3, 44, 0, 32
3, 45, 0, 41
3, 46, 0, 43
3, 47, 0, 38
3, 48, 0, 40
