# TOPAS Version: 3.7
# Parameter File: main
# Results for scorer count
# Scored on surface: Patch/ZPlusSurface
# X in 50 bins of 0.0002 cm
# Y in 50 bins of 0.0002 cm
# Z in 1 bin  of 0.003 cm
# SurfaceTrackCount : Sum   
0, 0, 0, 60461
0, 1, 0, 61003
0, 2, 0, 61102
0, 3, 0, 60907
0, 4, 0, 60468
0, 5, 0, 60758
0, 6, 0, 60380
0, 7, 0, 60676
0, 8, 0, 60554
0, 9, 0, 60756
0, 10, 0, 60575
0, 11, 0, 60908
0, 12, 0, 61118
0, 13, 0, 60830
0, 14, 0, 60134
0, 15, 0, 61103
0, 16, 0, 60933
0, 17, 0, 61170
0, 18, 0, 60903
0, 19, 0, 60736
0, 20, 0, 60770
0, 21, 0, 60352
0, 22, 0, 60828
0, 23, 0, 60781
0, 24, 0, 60904
0, 25, 0, 60645
0, 26, 0, 61001
0, 27, 0, 60865
0, 28, 0, 61066
0, 29, 0, 60750
0, 30, 0, 60603
0, 31, 0, 60800
0, 32, 0, 60808
0, 33, 0, 60821
0, 34, 0, 60871
0, 35, 0, 60649
0, 36, 0, 60030
0, 37, 0, 60765
0, 38, 0, 61049
0, 39, 0, 61069
0, 40, 0, 60995
0, 41, 0, 60498
0, 42, 0, 61122
0, 43, 0, 60530
0, 44, 0, 60368
0, 45, 0, 60891
0, 46, 0, 60650
0, 47, 0, 61348
0, 48, 0, 60833
0, 49, 0, 60452
1, 0, 0, 60638
1, 1, 0, 60866
1, 2, 0, 60842
1, 3, 0, 61128
1, 4, 0, 61173
1, 5, 0, 61144
1, 6, 0, 60578
1, 7, 0, 60600
1, 8, 0, 60914
1, 9, 0, 60666
1, 10, 0, 60985
1, 11, 0, 60743
1, 12, 0, 60738
1, 13, 0, 60855
1, 14, 0, 60519
1, 15, 0, 60750
1, 16, 0, 60958
1, 17, 0, 60604
1, 18, 0, 60674
1, 19, 0, 60569
1, 20, 0, 60467
1, 21, 0, 60867
1, 22, 0, 60550
1, 23, 0, 60040
1, 24, 0, 60366
1, 25, 0, 60803
1, 26, 0, 61016
1, 27, 0, 60734
1, 28, 0, 61100
1, 29, 0, 61048
1, 30, 0, 60395
1, 31, 0, 60356
1, 32, 0, 60700
1, 33, 0, 60751
1, 34, 0, 60794
1, 35, 0, 60832
1, 36, 0, 60850
1, 37, 0, 60605
1, 38, 0, 60759
1, 39, 0, 60759
1, 40, 0, 61107
1, 41, 0, 60805
1, 42, 0, 60944
1, 43, 0, 61133
1, 44, 0, 60615
1, 45, 0, 60975
1, 46, 0, 60457
1, 47, 0, 60989
1, 48, 0, 60952
1, 49, 0, 60707
2, 0, 0, 60750
2, 1, 0, 60841
2, 2, 0, 60955
2, 3, 0, 60853
2, 4, 0, 61182
2, 5, 0, 60463
2, 6, 0, 60707
2, 7, 0, 60829
2, 8, 0, 61155
2, 9, 0, 60715
2, 10, 0, 61167
2, 11, 0, 60768
2, 12, 0, 60678
2, 13, 0, 60633
2, 14, 0, 60834
2, 15, 0, 60720
2, 16, 0, 60899
2, 17, 0, 60532
2, 18, 0, 60811
2, 19, 0, 61235
2, 20, 0, 60735
2, 21, 0, 61095
2, 22, 0, 60617
2, 23, 0, 61101
2, 24, 0, 60960
2, 25, 0, 60980
2, 26, 0, 60505
2, 27, 0, 60152
2, 28, 0, 60629
2, 29, 0, 61090
2, 30, 0, 60888
2, 31, 0, 60816
2, 32, 0, 60677
2, 33, 0, 60462
2, 34, 0, 60706
2, 35, 0, 61021
2, 36, 0, 60766
2, 37, 0, 60662
2, 38, 0, 60980
2, 39, 0, 60658
2, 40, 0, 60565
2, 41, 0, 60991
2, 42, 0, 60675
2, 43, 0, 60412
2, 44, 0, 60756
2, 45, 0, 60111
2, 46, 0, 60986
2, 47, 0, 60642
2, 48, 0, 60845
2, 49, 0, 60344
3, 0, 0, 60490
3, 1, 0, 60953
3, 2, 0, 60950
3, 3, 0, 60478
3, 4, 0, 60679
3, 5, 0, 60510
3, 6, 0, 60427
3, 7, 0, 60278
3, 8, 0, 60848
3, 9, 0, 60745
3, 10, 0, 60238
3, 11, 0, 60693
3, 12, 0, 60560
3, 13, 0, 61031
3, 14, 0, 60436
3, 15, 0, 60763
3, 16, 0, 60895
3, 17, 0, 60863
3, 18, 0, 60542
3, 19, 0, 61156
3, 20, 0, 60773
3, 21, 0, 61147
3, 22, 0, 60698
3, 23, 0, 61029
3, 24, 0, 60597
3, 25, 0, 61278
3, 26, 0, 60560
3, 27, 0, 60369
3, 28, 0, 60930
3, 29, 0, 60858
3, 30, 0, 61301
3, 31, 0, 61020
3, 32, 0, 60836
3, 33, 0, 60869
3, 34, 0, 60846
3, 35, 0, 60954
